QUESTION,GROUND TRUTH,RETRIEVED ANSWER K=1,RETRIEVED ANSWER K=2,RETRIEVED ANSWER K=3,SIMILARITY SCORE K=1,SIMILARITY SCORE K=2,SIMILARITY SCORE K=3,DISTANCE K=1,DISTANCE K=2,DISTANCE K=3
What are the potential consequences of removing the fuel tank cap while the engine is running or just after stopping it?,"FUELING
WARNING! The following precautions will lessen the risk of fire.
1. Do not smoke near fuel.
2. Mix and pour fuel outdoors and where there are no sparks or flames.
3. Always shut off the engine before refueling. Never remove the fuel tank cap while the engine
is running or right after just stopping the engine.
4. Always open the fuel tank cap slowly to release any
possible overpressure inside the tank.
5. Do not overfill the fuel tank. Stop filling 1/4-1/2 inch
from the top of the tan.
6. Tighten the tank fuel cap carefully but firmly after
refilling..
7. Wipe up any spilled fuel before starting the engine.
8. Move the water pump at least 10 feet away from the
fueling location and fuel storage container before
starting the engine.","Blower. When refilling the Backpack Blower fuel tank, clean around the fuel tank cap to prevent dirt and debris for entering the tank during cap removal. Always shake the premix fuel container momentarily before filling the fuel tank. Always use a spout or funnel when fueling to reduce fuel spillage. Only fill the tank to within 1/2 inch from the top of the tank. Avoid filing to the top of the tank filler neck. NOTE:","CAUTION! 1.Shutting Engine Off Before shutting the engine off, allow it to idle for a short while. • Never stop the engine by closing the choke. • Never stop the engine during operation while running above idle speed. 2.Transporting and Storage • Shut off the engine and allow it to cool before transporting or storing the unit. • Do not put the unit on dry grass or near any flammable object unless the engine is cold or cooled down.","mm). 5. Replace the spark plug if it is oil-fouled, damaged, or if the electrodes are worn down. 6. Do not over tighten the spark plug when installing. The tightening torque is 95-148 in. lbs. (10.7-16.6 N･m). To replace the fuel filter: 1. Make sure the fuel tank is empty. 2. Remove the fuel cap. 3. Using a wire hook, gently pull the fuel filter out through the fuel filler opening. 4. Grasp the fuel hose next to the fuel filter fitting and",0.5119490027427673,0.4904639422893524,0.33477696776390076,0.9879787564277649,1.0094910860061646,1.1534496545791626
"Group the instructions into categories: fueling environment, engine handling, and post-fueling actions.","FUELING
WARNING! The following precautions will lessen the risk of fire.
1. Do not smoke near fuel.
2. Mix and pour fuel outdoors and where there are no sparks or flames.
3. Always shut off the engine before refueling. Never remove the fuel tank cap while the engine
is running or right after just stopping the engine.
4. Always open the fuel tank cap slowly to release any
possible overpressure inside the tank.
5. Do not overfill the fuel tank. Stop filling 1/4-1/2 inch
from the top of the tan.
6. Tighten the tank fuel cap carefully but firmly after
refilling..
7. Wipe up any spilled fuel before starting the engine.
8. Move the water pump at least 10 feet away from the
fueling location and fuel storage container before
starting the engine.","footwear, long pant, and long sleeved shirt. 10. Gasoline is highly flammable; handle it carefully. A. Do not smoke while handling gasoline. B. Use an approved fuel container for storing the gasoline/oil mixture. C. Do not fill the fuel tank when the engine is hot or running D. Fill the fuel tank outdoors and only up to one-half inch from the top of the tank. Do not fill the filler neck. E. Wipe away any spilled gasoline before starting the engine.","23. To reduce the risk of fire and burn injury: -Move at least 10ft (3m) away from the fueling point before starting engine. -Always store gasoline in approved container. Operating techniques A. Operate power equipment only at reasonable hours - not early in the morning or late at night when people might be disturbed. Comply with times listed in local ordinances. Usual recommendations are 9:00 am. to 5:00 p.m., Monday through Saturday.",REGULAR MAINTENANCE························· 12 SPECIFICATIONS······································· 7 STORAGE················································ 15 ASSEMBLY INSTRUCTIONS ························ 8 EMISSION CONTROL INFORMATION·········· 15 BEFORE OPERATION································· 9 MAINTENANCE········································ 16 This symbol accompanied by the words WARNING and DANGER calls attention to an act or condition that can lead to serious,0.6482442021369934,0.6678916215896606,0.1114477813243866,0.8387560248374939,0.8149951100349426,1.3330808877944946
What does the requirement of oil mixing suggest about the lubrication system of a 2-cycle engine?,"FUEL; MIXING GASOLINE AND OIL
WARNING! The engine used on this water pump is of a 2-cycle design. The internal moving parts
of the engine, i.e., crankshaft bearings, piston pin bearings and piston to cylinder wall contact surfaces, require oil mixed with the gasoline for lubrication. Failure to add oil to the gasoline or failure
to mix oil with the gasoline at the appropriate ratio will cause major engine damage which will void
your warranty. For your fuel premix, only use Maruyama 50:1 2-Cycle Oil or a quality oil desigried
for 2-cycle air-cooled engines.
FUEL MIXTURE: When using genuine Maruyama 50:1 2-Cycle Oil, the fuel: oil ratio is 50 parts
gasoline to 1 part oil or 50:1. If Maruyama 2-cycle engine oil is not available, use a good quality 2-
cycle, are-cooled engine oil mixéd at a ratio of 25:1.","for lubrication. Failure to add oil to the gasoline or failure to mix oil with the gasoline at the appropriate ratio will cause major engine damage which will void your warranty. For your fuel premix, only use Maruyama 50:1 2-Stroke Oil or quality oil designed for 2-stroke air-cooled engine. FUEL MIXTURE: When using genuine Maruyama 50:1 2-Stroke Oil, or a quality oil designed for 2- stroke air-cooled engines, oil ratio is 50 parts gasoline to 1 part oil or 50:1.","10 MARUYAMA does not recommend stabilizers with an alcohol base such as ethanol, methanol or isopropyl. Additives should not be used to try to enhance the power or performance of machine. FUEL: MIXING GASOLINE AND OIL CAUTION! The engine used on this Backpack blower is of a 2-stroke design. The internal moving parts of the engine, i.e., crankshaft bearings, piston pin bearings and piston to cylinder wall contact surfaces, require oil mixed with the gasoline","Fuel Tank Capacity 2.1 L Fuel Mixture 50:1 Using MARUYAMA 50:1 2-cycle Engine Oil or any quality 2-cycle engine oil designed for use in air-cooled, high performance 2-cycle engines. Attachments (Standard) Flexible Pipe, Swivel Pipe Straight Pipe, End Pipe",0.8376098275184631,0.6449487209320068,0.6911758184432983,0.5698949694633484,0.8426756858825684,0.7859060168266296
What central message is emphasized in these mixing instructions?,"FUEL; MIXING GASOLINE AND OIL
WARNING! The engine used on this water pump is of a 2-cycle design. The internal moving parts
of the engine, i.e., crankshaft bearings, piston pin bearings and piston to cylinder wall contact surfaces, require oil mixed with the gasoline for lubrication. Failure to add oil to the gasoline or failure
to mix oil with the gasoline at the appropriate ratio will cause major engine damage which will void
your warranty. For your fuel premix, only use Maruyama 50:1 2-Cycle Oil or a quality oil desigried
for 2-cycle air-cooled engines.
FUEL MIXTURE: When using genuine Maruyama 50:1 2-Cycle Oil, the fuel: oil ratio is 50 parts
gasoline to 1 part oil or 50:1. If Maruyama 2-cycle engine oil is not available, use a good quality 2-
cycle, are-cooled engine oil mixéd at a ratio of 25:1.","CAUTION! If Maruyama brand oil is not used, never use a mixing ratio less than 50:1 regardless of the oil package mixing instructions. Ratios less the 50:1, (for example, 60:1, 80:1, 100:1), reduce the amount of lubrication to the internal moving parts of the engine and can cause damage. MIXING INSTRUCTIONS: Always mix fuel and oil in a clean container approved for gasoline. Mark the container to","MANUAL SAFETY SYMBOLS Throughout this manual and on the product itself, you will find safety alerts and helpful, information message preceded by symbols or key words. The following is an explanation of those symbols and key words and what they mean to you. FOREWORD ············································· 5 OPERATING INSTRUCTIONS····················· 11 Warning label·············································· 5 REGULAR MAINTENANCE························· 12",identify it as fuel mix for the Backpack Blower. Use regular unleaded gasoline and fill the container with half the required amount of gasoline. Pour the correct amount of oil into the container then add the remaining amount of gasoline. Close the container tightly and shake it momentarily to evenly mix the oil and the gasoline before filling the fuel tank on the Backpack Blower.,0.7675847411155701,0.13316281139850616,0.3518887460231781,0.6817848086357117,1.3166906833648682,1.1385177373886108
What is the potential consequence of using the wrong oil ratio in the fuel mixture?,"FUEL; MIXING GASOLINE AND OIL
WARNING! The engine used on this water pump is of a 2-cycle design. The internal moving parts
of the engine, i.e., crankshaft bearings, piston pin bearings and piston to cylinder wall contact surfaces, require oil mixed with the gasoline for lubrication. Failure to add oil to the gasoline or failure
to mix oil with the gasoline at the appropriate ratio will cause major engine damage which will void
your warranty. For your fuel premix, only use Maruyama 50:1 2-Cycle Oil or a quality oil desigried
for 2-cycle air-cooled engines.
FUEL MIXTURE: When using genuine Maruyama 50:1 2-Cycle Oil, the fuel: oil ratio is 50 parts
gasoline to 1 part oil or 50:1. If Maruyama 2-cycle engine oil is not available, use a good quality 2-
cycle, are-cooled engine oil mixéd at a ratio of 25:1.","for lubrication. Failure to add oil to the gasoline or failure to mix oil with the gasoline at the appropriate ratio will cause major engine damage which will void your warranty. For your fuel premix, only use Maruyama 50:1 2-Stroke Oil or quality oil designed for 2-stroke air-cooled engine. FUEL MIXTURE: When using genuine Maruyama 50:1 2-Stroke Oil, or a quality oil designed for 2- stroke air-cooled engines, oil ratio is 50 parts gasoline to 1 part oil or 50:1.","CAUTION! If Maruyama brand oil is not used, never use a mixing ratio less than 50:1 regardless of the oil package mixing instructions. Ratios less the 50:1, (for example, 60:1, 80:1, 100:1), reduce the amount of lubrication to the internal moving parts of the engine and can cause damage. MIXING INSTRUCTIONS: Always mix fuel and oil in a clean container approved for gasoline. Mark the container to","NOTE: 1. Never mix gasoline and oil directly in the Backpack Blower fuel tank. CAUTION! 1. Do not use National Marine Manufacturer’s Association (NMMA) or BIA certified oils. This type or 2-stroke engine oil does not have the proper additives for air-cooled, 2-stroke engines and can cause engine damage. 2. Do not use automotive motor oil. This type of oil does not have the proper additives for air-cooled, 2-stroke engines and can cause engine damage.",0.8376098275184631,0.7675847411155701,0.528373658657074,0.5698949694633484,0.6817848086357117,0.9712119698524475
List all key requirements for preparing the correct fuel mixture.,"FUEL; MIXING GASOLINE AND OIL
WARNING! The engine used on this water pump is of a 2-cycle design. The internal moving parts
of the engine, i.e., crankshaft bearings, piston pin bearings and piston to cylinder wall contact surfaces, require oil mixed with the gasoline for lubrication. Failure to add oil to the gasoline or failure
to mix oil with the gasoline at the appropriate ratio will cause major engine damage which will void
your warranty. For your fuel premix, only use Maruyama 50:1 2-Cycle Oil or a quality oil desigried
for 2-cycle air-cooled engines.
FUEL MIXTURE: When using genuine Maruyama 50:1 2-Cycle Oil, the fuel: oil ratio is 50 parts
gasoline to 1 part oil or 50:1. If Maruyama 2-cycle engine oil is not available, use a good quality 2-
cycle, are-cooled engine oil mixéd at a ratio of 25:1.",identify it as fuel mix for the Backpack Blower. Use regular unleaded gasoline and fill the container with half the required amount of gasoline. Pour the correct amount of oil into the container then add the remaining amount of gasoline. Close the container tightly and shake it momentarily to evenly mix the oil and the gasoline before filling the fuel tank on the Backpack Blower.,"footwear, long pant, and long sleeved shirt. 10. Gasoline is highly flammable; handle it carefully. A. Do not smoke while handling gasoline. B. Use an approved fuel container for storing the gasoline/oil mixture. C. Do not fill the fuel tank when the engine is hot or running D. Fill the fuel tank outdoors and only up to one-half inch from the top of the tank. Do not fill the filler neck. E. Wipe away any spilled gasoline before starting the engine.","for lubrication. Failure to add oil to the gasoline or failure to mix oil with the gasoline at the appropriate ratio will cause major engine damage which will void your warranty. For your fuel premix, only use Maruyama 50:1 2-Stroke Oil or quality oil designed for 2-stroke air-cooled engine. FUEL MIXTURE: When using genuine Maruyama 50:1 2-Stroke Oil, or a quality oil designed for 2- stroke air-cooled engines, oil ratio is 50 parts gasoline to 1 part oil or 50:1.",0.3518887460231781,0.2845281660556793,0.8376098275184631,1.1385177373886108,1.1962206363677979,0.5698949694633484
Group the instructions based on type of oil used and corresponding fuel ratio.,"FUEL; MIXING GASOLINE AND OIL
WARNING! The engine used on this water pump is of a 2-cycle design. The internal moving parts
of the engine, i.e., crankshaft bearings, piston pin bearings and piston to cylinder wall contact surfaces, require oil mixed with the gasoline for lubrication. Failure to add oil to the gasoline or failure
to mix oil with the gasoline at the appropriate ratio will cause major engine damage which will void
your warranty. For your fuel premix, only use Maruyama 50:1 2-Cycle Oil or a quality oil desigried
for 2-cycle air-cooled engines.
FUEL MIXTURE: When using genuine Maruyama 50:1 2-Cycle Oil, the fuel: oil ratio is 50 parts
gasoline to 1 part oil or 50:1. If Maruyama 2-cycle engine oil is not available, use a good quality 2-
cycle, are-cooled engine oil mixéd at a ratio of 25:1.","CAUTION! If Maruyama brand oil is not used, never use a mixing ratio less than 50:1 regardless of the oil package mixing instructions. Ratios less the 50:1, (for example, 60:1, 80:1, 100:1), reduce the amount of lubrication to the internal moving parts of the engine and can cause damage. MIXING INSTRUCTIONS: Always mix fuel and oil in a clean container approved for gasoline. Mark the container to","for lubrication. Failure to add oil to the gasoline or failure to mix oil with the gasoline at the appropriate ratio will cause major engine damage which will void your warranty. For your fuel premix, only use Maruyama 50:1 2-Stroke Oil or quality oil designed for 2-stroke air-cooled engine. FUEL MIXTURE: When using genuine Maruyama 50:1 2-Stroke Oil, or a quality oil designed for 2- stroke air-cooled engines, oil ratio is 50 parts gasoline to 1 part oil or 50:1.","The highest position of lever is ""IDLE"" setting, and the lowest position is the ""FULL THROTTLE"" setting. RECOMMENDED FUEL TYPE Use clean, fresh lead-free gasoline with an octane rating of 87 or higher. To ensure freshness, purchase only the quantity of gasoline that can be used in 30 days. Use of lead-free gasoline results in fewer combustion chamber deposits and longer spark plug life. Use of premium grade fuel is not necessary or recommended. CAUTION!",0.7675847411155701,0.8376098275184631,0.33298259973526,0.6817848086357117,0.5698949694633484,1.1550042629241943
How should an operator correctly prepare a 5-gallon fuel mix using other brands of 2-cycle oil?,"FUEL MIXTURE CHART:
Gasoline Maruyama 50:1 2-Cycle Oil Gasoline Other brands of 2-Cycle Oil
1 gallon 2.6 oz. 1 gallon 5.2 oz.
2 1/2 gallon 6.4 oz. 2 1/2 gallon 12.8 oz.
5 gallon 12.8 oz. 5 gallon 25.6 oz.
MIXING INSTRUCTIONS: Always mix fuel and oil in a clean container approved for gasoline.
Mark the container to identify it as fuel mix for the water pump. Use regular unleaded gasoline and
fill the container with half the required amount of gasoline. Pour the correct amount of oil into the
container then add the remaining amount of gasoline. Close the container tightly and shake it
momentarily to evenly mix the oil and the gasoline before filling the fuel tank on the water pump.
FILL MARK
GAS OIL GAS
+
HALF GASOLINE ADD OIL ADD REMAINING
GASOLINE
☑ SHAKE
(MIX OIL AND GASOLINE)
When refilling the fuel tank, clean around the fuel tank cap before removing it to prevent dirt and
debris from entering the tank during cap removal. Always shake the premix fuel container momentarily before filling the fuel tank.
Always use a spout or funnel when fueling to reduce fuel spillage. Only fill the tank to within 1/4
1/2 inch from the top of the tank. Avoid filling to the top of the tank filler neck.","Fuel Tank Capacity 2.1 L Fuel Mixture 50:1 Using MARUYAMA 50:1 2-cycle Engine Oil or any quality 2-cycle engine oil designed for use in air-cooled, high performance 2-cycle engines. Attachments (Standard) Flexible Pipe, Swivel Pipe Straight Pipe, End Pipe","CAUTION! If Maruyama brand oil is not used, never use a mixing ratio less than 50:1 regardless of the oil package mixing instructions. Ratios less the 50:1, (for example, 60:1, 80:1, 100:1), reduce the amount of lubrication to the internal moving parts of the engine and can cause damage. MIXING INSTRUCTIONS: Always mix fuel and oil in a clean container approved for gasoline. Mark the container to",identify it as fuel mix for the Backpack Blower. Use regular unleaded gasoline and fill the container with half the required amount of gasoline. Pour the correct amount of oil into the container then add the remaining amount of gasoline. Close the container tightly and shake it momentarily to evenly mix the oil and the gasoline before filling the fuel tank on the Backpack Blower.,0.6357563138008118,0.6759313344955444,0.5928303003311157,0.8535146713256836,0.8050696849822998,0.9024076461791992
What does the instruction to always shake the container before refueling suggest about oil separation?,"FUEL MIXTURE CHART:
Gasoline Maruyama 50:1 2-Cycle Oil Gasoline Other brands of 2-Cycle Oil
1 gallon 2.6 oz. 1 gallon 5.2 oz.
2 1/2 gallon 6.4 oz. 2 1/2 gallon 12.8 oz.
5 gallon 12.8 oz. 5 gallon 25.6 oz.
MIXING INSTRUCTIONS: Always mix fuel and oil in a clean container approved for gasoline.
Mark the container to identify it as fuel mix for the water pump. Use regular unleaded gasoline and
fill the container with half the required amount of gasoline. Pour the correct amount of oil into the
container then add the remaining amount of gasoline. Close the container tightly and shake it
momentarily to evenly mix the oil and the gasoline before filling the fuel tank on the water pump.
FILL MARK
GAS OIL GAS
+
HALF GASOLINE ADD OIL ADD REMAINING
GASOLINE
☑ SHAKE
(MIX OIL AND GASOLINE)
When refilling the fuel tank, clean around the fuel tank cap before removing it to prevent dirt and
debris from entering the tank during cap removal. Always shake the premix fuel container momentarily before filling the fuel tank.
Always use a spout or funnel when fueling to reduce fuel spillage. Only fill the tank to within 1/4
1/2 inch from the top of the tank. Avoid filling to the top of the tank filler neck.","Blower. When refilling the Backpack Blower fuel tank, clean around the fuel tank cap to prevent dirt and debris for entering the tank during cap removal. Always shake the premix fuel container momentarily before filling the fuel tank. Always use a spout or funnel when fueling to reduce fuel spillage. Only fill the tank to within 1/2 inch from the top of the tank. Avoid filing to the top of the tank filler neck. NOTE:",identify it as fuel mix for the Backpack Blower. Use regular unleaded gasoline and fill the container with half the required amount of gasoline. Pour the correct amount of oil into the container then add the remaining amount of gasoline. Close the container tightly and shake it momentarily to evenly mix the oil and the gasoline before filling the fuel tank on the Backpack Blower.,"CAUTION! If Maruyama brand oil is not used, never use a mixing ratio less than 50:1 regardless of the oil package mixing instructions. Ratios less the 50:1, (for example, 60:1, 80:1, 100:1), reduce the amount of lubrication to the internal moving parts of the engine and can cause damage. MIXING INSTRUCTIONS: Always mix fuel and oil in a clean container approved for gasoline. Mark the container to",0.5060179233551025,0.5928303003311157,0.6759313344955444,0.9939638376235962,0.9024076461791992,0.8050696849822998
Why is a spout or funnel recommended during fueling?,"FUEL MIXTURE CHART:
Gasoline Maruyama 50:1 2-Cycle Oil Gasoline Other brands of 2-Cycle Oil
1 gallon 2.6 oz. 1 gallon 5.2 oz.
2 1/2 gallon 6.4 oz. 2 1/2 gallon 12.8 oz.
5 gallon 12.8 oz. 5 gallon 25.6 oz.
MIXING INSTRUCTIONS: Always mix fuel and oil in a clean container approved for gasoline.
Mark the container to identify it as fuel mix for the water pump. Use regular unleaded gasoline and
fill the container with half the required amount of gasoline. Pour the correct amount of oil into the
container then add the remaining amount of gasoline. Close the container tightly and shake it
momentarily to evenly mix the oil and the gasoline before filling the fuel tank on the water pump.
FILL MARK
GAS OIL GAS
+
HALF GASOLINE ADD OIL ADD REMAINING
GASOLINE
☑ SHAKE
(MIX OIL AND GASOLINE)
When refilling the fuel tank, clean around the fuel tank cap before removing it to prevent dirt and
debris from entering the tank during cap removal. Always shake the premix fuel container momentarily before filling the fuel tank.
Always use a spout or funnel when fueling to reduce fuel spillage. Only fill the tank to within 1/4
1/2 inch from the top of the tank. Avoid filling to the top of the tank filler neck.","Blower. When refilling the Backpack Blower fuel tank, clean around the fuel tank cap to prevent dirt and debris for entering the tank during cap removal. Always shake the premix fuel container momentarily before filling the fuel tank. Always use a spout or funnel when fueling to reduce fuel spillage. Only fill the tank to within 1/2 inch from the top of the tank. Avoid filing to the top of the tank filler neck. NOTE:","The highest position of lever is ""IDLE"" setting, and the lowest position is the ""FULL THROTTLE"" setting. RECOMMENDED FUEL TYPE Use clean, fresh lead-free gasoline with an octane rating of 87 or higher. To ensure freshness, purchase only the quantity of gasoline that can be used in 30 days. Use of lead-free gasoline results in fewer combustion chamber deposits and longer spark plug life. Use of premium grade fuel is not necessary or recommended. CAUTION!","23. To reduce the risk of fire and burn injury: -Move at least 10ft (3m) away from the fueling point before starting engine. -Always store gasoline in approved container. Operating techniques A. Operate power equipment only at reasonable hours - not early in the morning or late at night when people might be disturbed. Comply with times listed in local ordinances. Usual recommendations are 9:00 am. to 5:00 p.m., Monday through Saturday.",0.5060179233551025,0.3736930787563324,0.3461180329322815,0.9939638376235962,1.1192022562026978,1.1435750722885132
How does the oil quantity differ between Maruyama oil and other 2-cycle oils for a 2.5-gallon mix?,"FUEL MIXTURE CHART:
Gasoline Maruyama 50:1 2-Cycle Oil Gasoline Other brands of 2-Cycle Oil
1 gallon 2.6 oz. 1 gallon 5.2 oz.
2 1/2 gallon 6.4 oz. 2 1/2 gallon 12.8 oz.
5 gallon 12.8 oz. 5 gallon 25.6 oz.
MIXING INSTRUCTIONS: Always mix fuel and oil in a clean container approved for gasoline.
Mark the container to identify it as fuel mix for the water pump. Use regular unleaded gasoline and
fill the container with half the required amount of gasoline. Pour the correct amount of oil into the
container then add the remaining amount of gasoline. Close the container tightly and shake it
momentarily to evenly mix the oil and the gasoline before filling the fuel tank on the water pump.
FILL MARK
GAS OIL GAS
+
HALF GASOLINE ADD OIL ADD REMAINING
GASOLINE
☑ SHAKE
(MIX OIL AND GASOLINE)
When refilling the fuel tank, clean around the fuel tank cap before removing it to prevent dirt and
debris from entering the tank during cap removal. Always shake the premix fuel container momentarily before filling the fuel tank.
Always use a spout or funnel when fueling to reduce fuel spillage. Only fill the tank to within 1/4
1/2 inch from the top of the tank. Avoid filling to the top of the tank filler neck.","Fuel Tank Capacity 2.1 L Fuel Mixture 50:1 Using MARUYAMA 50:1 2-cycle Engine Oil or any quality 2-cycle engine oil designed for use in air-cooled, high performance 2-cycle engines. Attachments (Standard) Flexible Pipe, Swivel Pipe Straight Pipe, End Pipe","for lubrication. Failure to add oil to the gasoline or failure to mix oil with the gasoline at the appropriate ratio will cause major engine damage which will void your warranty. For your fuel premix, only use Maruyama 50:1 2-Stroke Oil or quality oil designed for 2-stroke air-cooled engine. FUEL MIXTURE: When using genuine Maruyama 50:1 2-Stroke Oil, or a quality oil designed for 2- stroke air-cooled engines, oil ratio is 50 parts gasoline to 1 part oil or 50:1.","CAUTION! If Maruyama brand oil is not used, never use a mixing ratio less than 50:1 regardless of the oil package mixing instructions. Ratios less the 50:1, (for example, 60:1, 80:1, 100:1), reduce the amount of lubrication to the internal moving parts of the engine and can cause damage. MIXING INSTRUCTIONS: Always mix fuel and oil in a clean container approved for gasoline. Mark the container to",0.6357563138008118,0.5924688577651978,0.6759313344955444,0.8535146713256836,0.902807891368866,0.8050696849822998
"Group the instructions into categories: preparation, mixing process, and fueling procedure.","FUEL MIXTURE CHART:
Gasoline Maruyama 50:1 2-Cycle Oil Gasoline Other brands of 2-Cycle Oil
1 gallon 2.6 oz. 1 gallon 5.2 oz.
2 1/2 gallon 6.4 oz. 2 1/2 gallon 12.8 oz.
5 gallon 12.8 oz. 5 gallon 25.6 oz.
MIXING INSTRUCTIONS: Always mix fuel and oil in a clean container approved for gasoline.
Mark the container to identify it as fuel mix for the water pump. Use regular unleaded gasoline and
fill the container with half the required amount of gasoline. Pour the correct amount of oil into the
container then add the remaining amount of gasoline. Close the container tightly and shake it
momentarily to evenly mix the oil and the gasoline before filling the fuel tank on the water pump.
FILL MARK
GAS OIL GAS
+
HALF GASOLINE ADD OIL ADD REMAINING
GASOLINE
☑ SHAKE
(MIX OIL AND GASOLINE)
When refilling the fuel tank, clean around the fuel tank cap before removing it to prevent dirt and
debris from entering the tank during cap removal. Always shake the premix fuel container momentarily before filling the fuel tank.
Always use a spout or funnel when fueling to reduce fuel spillage. Only fill the tank to within 1/4
1/2 inch from the top of the tank. Avoid filling to the top of the tank filler neck.","CAUTION! If Maruyama brand oil is not used, never use a mixing ratio less than 50:1 regardless of the oil package mixing instructions. Ratios less the 50:1, (for example, 60:1, 80:1, 100:1), reduce the amount of lubrication to the internal moving parts of the engine and can cause damage. MIXING INSTRUCTIONS: Always mix fuel and oil in a clean container approved for gasoline. Mark the container to","11 OPERATING INSTRUCTIONS STARTING PROCEDURE STEP #3) Set the LEVER at 1/2 speed. If a MARUYAMA engine fails to start after following the above procedures, contact an authorized MARUYAMA dealer. STEP #1) Pump the ""PRIMER BULB"" under of the carburetor until fuel can be seen flowing through the ""FUEL-RETURN LINE"". STEP #2) Move the ""CHOKE LEVER"" fully upward to the closed",identify it as fuel mix for the Backpack Blower. Use regular unleaded gasoline and fill the container with half the required amount of gasoline. Pour the correct amount of oil into the container then add the remaining amount of gasoline. Close the container tightly and shake it momentarily to evenly mix the oil and the gasoline before filling the fuel tank on the Backpack Blower.,0.6759313344955444,0.4785632789134979,0.5928303003311157,0.8050696849822998,1.0212117433547974,0.9024076461791992
Why must the water pump always be primed with water before starting the engine?,"OPERATING THE WATER PUMP Remove the water inlet cap Fill the pump casing with priming water until it is full. Shake the equipment slightly so that trapped air is easily removed. 2. Fasten the cap tightly. WARNING: (1) Never start the engine without first priming the pump. If the engine is started without first priming the pump with water, the water pump mechanical seal will be permanently damaged. (2) Before running the engine, be sure to immerse the suction hose in the water. Running the engine with only priming water will cause the temperature of the priming water to rise, damaging the mechanical seal. 3. After the engine starts, the pump will gradually start suction. Once suction starts, let the pump run 2-3 minutes to warm up, and then operate it at the specified rpm setting. 4. To stop water pump operation, press the engine stop button. 5. When the engine is restarted, the pump will operate without priming, but the level of the water inside the casing must be checked before starting in the event that the suction hose end is exposed, the installation site is changed, or the pump has not been used for a long time.","23. To reduce the risk of fire and burn injury: -Move at least 10ft (3m) away from the fueling point before starting engine. -Always store gasoline in approved container. Operating techniques A. Operate power equipment only at reasonable hours - not early in the morning or late at night when people might be disturbed. Comply with times listed in local ordinances. Usual recommendations are 9:00 am. to 5:00 p.m., Monday through Saturday.","11 OPERATING INSTRUCTIONS STARTING PROCEDURE STEP #3) Set the LEVER at 1/2 speed. If a MARUYAMA engine fails to start after following the above procedures, contact an authorized MARUYAMA dealer. STEP #1) Pump the ""PRIMER BULB"" under of the carburetor until fuel can be seen flowing through the ""FUEL-RETURN LINE"". STEP #2) Move the ""CHOKE LEVER"" fully upward to the closed","CAUTION! 1.Shutting Engine Off Before shutting the engine off, allow it to idle for a short while. • Never stop the engine by closing the choke. • Never stop the engine during operation while running above idle speed. 2.Transporting and Storage • Shut off the engine and allow it to cool before transporting or storing the unit. • Do not put the unit on dry grass or near any flammable object unless the engine is cold or cooled down.",0.2679676413536072,0.40715843439102173,0.4224271774291992,1.2099854946136475,1.088890790939331,1.0747770071029663
"Group the precautions and procedures into categories: before starting, during operation, and restarting.","OPERATING THE WATER PUMP Remove the water inlet cap Fill the pump casing with priming water until it is full. Shake the equipment slightly so that trapped air is easily removed. 2. Fasten the cap tightly. WARNING: (1) Never start the engine without first priming the pump. If the engine is started without first priming the pump with water, the water pump mechanical seal will be permanently damaged. (2) Before running the engine, be sure to immerse the suction hose in the water. Running the engine with only priming water will cause the temperature of the priming water to rise, damaging the mechanical seal. 3. After the engine starts, the pump will gradually start suction. Once suction starts, let the pump run 2-3 minutes to warm up, and then operate it at the specified rpm setting. 4. To stop water pump operation, press the engine stop button. 5. When the engine is restarted, the pump will operate without priming, but the level of the water inside the casing must be checked before starting in the event that the suction hose end is exposed, the installation site is changed, or the pump has not been used for a long time.","CAUTION! 1.Shutting Engine Off Before shutting the engine off, allow it to idle for a short while. • Never stop the engine by closing the choke. • Never stop the engine during operation while running above idle speed. 2.Transporting and Storage • Shut off the engine and allow it to cool before transporting or storing the unit. • Do not put the unit on dry grass or near any flammable object unless the engine is cold or cooled down.","23. To reduce the risk of fire and burn injury: -Move at least 10ft (3m) away from the fueling point before starting engine. -Always store gasoline in approved container. Operating techniques A. Operate power equipment only at reasonable hours - not early in the morning or late at night when people might be disturbed. Comply with times listed in local ordinances. Usual recommendations are 9:00 am. to 5:00 p.m., Monday through Saturday.","11 OPERATING INSTRUCTIONS STARTING PROCEDURE STEP #3) Set the LEVER at 1/2 speed. If a MARUYAMA engine fails to start after following the above procedures, contact an authorized MARUYAMA dealer. STEP #1) Pump the ""PRIMER BULB"" under of the carburetor until fuel can be seen flowing through the ""FUEL-RETURN LINE"". STEP #2) Move the ""CHOKE LEVER"" fully upward to the closed",0.4224271774291992,0.2679676413536072,0.40715843439102173,1.0747770071029663,1.2099854946136475,1.088890790939331
